sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_865,experiment/gene_36class/edits/sample_865_original.png,experiment/gene_36class/edits/sample_865_edited.png,experiment/gene_36class/edits/sample_865_reversed.png,gene0,gene35,7.915727,0.004552
sample_866,experiment/gene_36class/edits/sample_866_original.png,experiment/gene_36class/edits/sample_866_edited.png,experiment/gene_36class/edits/sample_866_reversed.png,gene0,gene35,8.352047,0.006196
sample_867,experiment/gene_36class/edits/sample_867_original.png,experiment/gene_36class/edits/sample_867_edited.png,experiment/gene_36class/edits/sample_867_reversed.png,gene0,gene35,6.822124,0.004340
sample_868,experiment/gene_36class/edits/sample_868_original.png,experiment/gene_36class/edits/sample_868_edited.png,experiment/gene_36class/edits/sample_868_reversed.png,gene0,gene35,9.204300,0.002671
sample_869,experiment/gene_36class/edits/sample_869_original.png,experiment/gene_36class/edits/sample_869_edited.png,experiment/gene_36class/edits/sample_869_reversed.png,gene0,gene35,7.659666,0.003970
sample_870,experiment/gene_36class/edits/sample_870_original.png,experiment/gene_36class/edits/sample_870_edited.png,experiment/gene_36class/edits/sample_870_reversed.png,gene0,gene35,7.605225,0.004109
sample_871,experiment/gene_36class/edits/sample_871_original.png,experiment/gene_36class/edits/sample_871_edited.png,experiment/gene_36class/edits/sample_871_reversed.png,gene0,gene35,9.276641,0.003362
sample_872,experiment/gene_36class/edits/sample_872_original.png,experiment/gene_36class/edits/sample_872_edited.png,experiment/gene_36class/edits/sample_872_reversed.png,gene0,gene35,8.693333,0.005689
sample_873,experiment/gene_36class/edits/sample_873_original.png,experiment/gene_36class/edits/sample_873_edited.png,experiment/gene_36class/edits/sample_873_reversed.png,gene0,gene35,8.325644,0.003709
sample_874,experiment/gene_36class/edits/sample_874_original.png,experiment/gene_36class/edits/sample_874_edited.png,experiment/gene_36class/edits/sample_874_reversed.png,gene0,gene35,9.235023,0.002899
sample_875,experiment/gene_36class/edits/sample_875_original.png,experiment/gene_36class/edits/sample_875_edited.png,experiment/gene_36class/edits/sample_875_reversed.png,gene0,gene35,7.902874,0.002810
sample_876,experiment/gene_36class/edits/sample_876_original.png,experiment/gene_36class/edits/sample_876_edited.png,experiment/gene_36class/edits/sample_876_reversed.png,gene0,gene35,9.436848,0.002732
sample_877,experiment/gene_36class/edits/sample_877_original.png,experiment/gene_36class/edits/sample_877_edited.png,experiment/gene_36class/edits/sample_877_reversed.png,gene0,gene35,7.962075,0.004369
sample_878,experiment/gene_36class/edits/sample_878_original.png,experiment/gene_36class/edits/sample_878_edited.png,experiment/gene_36class/edits/sample_878_reversed.png,gene0,gene35,6.765495,0.003187
sample_879,experiment/gene_36class/edits/sample_879_original.png,experiment/gene_36class/edits/sample_879_edited.png,experiment/gene_36class/edits/sample_879_reversed.png,gene0,gene35,7.900393,0.004895
sample_880,experiment/gene_36class/edits/sample_880_original.png,experiment/gene_36class/edits/sample_880_edited.png,experiment/gene_36class/edits/sample_880_reversed.png,gene0,gene35,7.678247,0.004106
sample_881,experiment/gene_36class/edits/sample_881_original.png,experiment/gene_36class/edits/sample_881_edited.png,experiment/gene_36class/edits/sample_881_reversed.png,gene0,gene35,8.618815,0.005549
sample_882,experiment/gene_36class/edits/sample_882_original.png,experiment/gene_36class/edits/sample_882_edited.png,experiment/gene_36class/edits/sample_882_reversed.png,gene0,gene35,7.454636,0.002387
sample_883,experiment/gene_36class/edits/sample_883_original.png,experiment/gene_36class/edits/sample_883_edited.png,experiment/gene_36class/edits/sample_883_reversed.png,gene0,gene35,9.163018,0.003726
sample_884,experiment/gene_36class/edits/sample_884_original.png,experiment/gene_36class/edits/sample_884_edited.png,experiment/gene_36class/edits/sample_884_reversed.png,gene0,gene35,7.759195,0.002368
sample_885,experiment/gene_36class/edits/sample_885_original.png,experiment/gene_36class/edits/sample_885_edited.png,experiment/gene_36class/edits/sample_885_reversed.png,gene0,gene35,8.453581,0.003476
sample_886,experiment/gene_36class/edits/sample_886_original.png,experiment/gene_36class/edits/sample_886_edited.png,experiment/gene_36class/edits/sample_886_reversed.png,gene0,gene35,7.876475,0.003164
sample_887,experiment/gene_36class/edits/sample_887_original.png,experiment/gene_36class/edits/sample_887_edited.png,experiment/gene_36class/edits/sample_887_reversed.png,gene0,gene35,7.549000,0.003808
sample_888,experiment/gene_36class/edits/sample_888_original.png,experiment/gene_36class/edits/sample_888_edited.png,experiment/gene_36class/edits/sample_888_reversed.png,gene0,gene35,7.825608,0.002832
sample_889,experiment/gene_36class/edits/sample_889_original.png,experiment/gene_36class/edits/sample_889_edited.png,experiment/gene_36class/edits/sample_889_reversed.png,gene0,gene35,7.497729,0.003797
sample_890,experiment/gene_36class/edits/sample_890_original.png,experiment/gene_36class/edits/sample_890_edited.png,experiment/gene_36class/edits/sample_890_reversed.png,gene0,gene35,8.059719,0.004429
sample_891,experiment/gene_36class/edits/sample_891_original.png,experiment/gene_36class/edits/sample_891_edited.png,experiment/gene_36class/edits/sample_891_reversed.png,gene0,gene35,8.388836,0.004794
sample_892,experiment/gene_36class/edits/sample_892_original.png,experiment/gene_36class/edits/sample_892_edited.png,experiment/gene_36class/edits/sample_892_reversed.png,gene0,gene35,8.712103,0.003602
sample_893,experiment/gene_36class/edits/sample_893_original.png,experiment/gene_36class/edits/sample_893_edited.png,experiment/gene_36class/edits/sample_893_reversed.png,gene0,gene35,8.083198,0.004087
sample_894,experiment/gene_36class/edits/sample_894_original.png,experiment/gene_36class/edits/sample_894_edited.png,experiment/gene_36class/edits/sample_894_reversed.png,gene0,gene35,8.402913,0.002961
sample_895,experiment/gene_36class/edits/sample_895_original.png,experiment/gene_36class/edits/sample_895_edited.png,experiment/gene_36class/edits/sample_895_reversed.png,gene0,gene35,8.813606,0.004033
sample_896,experiment/gene_36class/edits/sample_896_original.png,experiment/gene_36class/edits/sample_896_edited.png,experiment/gene_36class/edits/sample_896_reversed.png,gene0,gene35,8.272301,0.003276
sample_897,experiment/gene_36class/edits/sample_897_original.png,experiment/gene_36class/edits/sample_897_edited.png,experiment/gene_36class/edits/sample_897_reversed.png,gene0,gene35,9.534264,0.007452
sample_898,experiment/gene_36class/edits/sample_898_original.png,experiment/gene_36class/edits/sample_898_edited.png,experiment/gene_36class/edits/sample_898_reversed.png,gene0,gene35,7.343268,0.003583
sample_899,experiment/gene_36class/edits/sample_899_original.png,experiment/gene_36class/edits/sample_899_edited.png,experiment/gene_36class/edits/sample_899_reversed.png,gene0,gene35,7.551019,0.004241
sample_900,experiment/gene_36class/edits/sample_900_original.png,experiment/gene_36class/edits/sample_900_edited.png,experiment/gene_36class/edits/sample_900_reversed.png,gene0,gene35,8.977941,0.006785
sample_901,experiment/gene_36class/edits/sample_901_original.png,experiment/gene_36class/edits/sample_901_edited.png,experiment/gene_36class/edits/sample_901_reversed.png,gene0,gene35,9.941935,0.004047
sample_902,experiment/gene_36class/edits/sample_902_original.png,experiment/gene_36class/edits/sample_902_edited.png,experiment/gene_36class/edits/sample_902_reversed.png,gene0,gene35,7.810101,0.003712
sample_903,experiment/gene_36class/edits/sample_903_original.png,experiment/gene_36class/edits/sample_903_edited.png,experiment/gene_36class/edits/sample_903_reversed.png,gene0,gene35,7.686730,0.002746
sample_904,experiment/gene_36class/edits/sample_904_original.png,experiment/gene_36class/edits/sample_904_edited.png,experiment/gene_36class/edits/sample_904_reversed.png,gene0,gene35,8.489079,0.003993
sample_905,experiment/gene_36class/edits/sample_905_original.png,experiment/gene_36class/edits/sample_905_edited.png,experiment/gene_36class/edits/sample_905_reversed.png,gene0,gene35,8.259853,0.003171
sample_906,experiment/gene_36class/edits/sample_906_original.png,experiment/gene_36class/edits/sample_906_edited.png,experiment/gene_36class/edits/sample_906_reversed.png,gene0,gene35,8.348704,0.002532
sample_907,experiment/gene_36class/edits/sample_907_original.png,experiment/gene_36class/edits/sample_907_edited.png,experiment/gene_36class/edits/sample_907_reversed.png,gene0,gene35,7.920567,0.003954
sample_908,experiment/gene_36class/edits/sample_908_original.png,experiment/gene_36class/edits/sample_908_edited.png,experiment/gene_36class/edits/sample_908_reversed.png,gene0,gene35,7.953671,0.003938
sample_909,experiment/gene_36class/edits/sample_909_original.png,experiment/gene_36class/edits/sample_909_edited.png,experiment/gene_36class/edits/sample_909_reversed.png,gene0,gene35,8.753227,0.004739
sample_910,experiment/gene_36class/edits/sample_910_original.png,experiment/gene_36class/edits/sample_910_edited.png,experiment/gene_36class/edits/sample_910_reversed.png,gene0,gene35,8.900352,0.003836
sample_911,experiment/gene_36class/edits/sample_911_original.png,experiment/gene_36class/edits/sample_911_edited.png,experiment/gene_36class/edits/sample_911_reversed.png,gene0,gene35,7.772447,0.003742
sample_912,experiment/gene_36class/edits/sample_912_original.png,experiment/gene_36class/edits/sample_912_edited.png,experiment/gene_36class/edits/sample_912_reversed.png,gene0,gene35,8.812400,0.005801
sample_913,experiment/gene_36class/edits/sample_913_original.png,experiment/gene_36class/edits/sample_913_edited.png,experiment/gene_36class/edits/sample_913_reversed.png,gene0,gene35,8.122369,0.003998
sample_914,experiment/gene_36class/edits/sample_914_original.png,experiment/gene_36class/edits/sample_914_edited.png,experiment/gene_36class/edits/sample_914_reversed.png,gene0,gene35,8.572507,0.006711
sample_915,experiment/gene_36class/edits/sample_915_original.png,experiment/gene_36class/edits/sample_915_edited.png,experiment/gene_36class/edits/sample_915_reversed.png,gene0,gene35,7.638562,0.003112
sample_916,experiment/gene_36class/edits/sample_916_original.png,experiment/gene_36class/edits/sample_916_edited.png,experiment/gene_36class/edits/sample_916_reversed.png,gene0,gene35,7.472623,0.004715
sample_917,experiment/gene_36class/edits/sample_917_original.png,experiment/gene_36class/edits/sample_917_edited.png,experiment/gene_36class/edits/sample_917_reversed.png,gene0,gene35,8.545388,0.002430
sample_918,experiment/gene_36class/edits/sample_918_original.png,experiment/gene_36class/edits/sample_918_edited.png,experiment/gene_36class/edits/sample_918_reversed.png,gene0,gene35,7.993954,0.003215
sample_919,experiment/gene_36class/edits/sample_919_original.png,experiment/gene_36class/edits/sample_919_edited.png,experiment/gene_36class/edits/sample_919_reversed.png,gene0,gene35,8.409962,0.004304
sample_920,experiment/gene_36class/edits/sample_920_original.png,experiment/gene_36class/edits/sample_920_edited.png,experiment/gene_36class/edits/sample_920_reversed.png,gene0,gene35,7.571989,0.003194
sample_921,experiment/gene_36class/edits/sample_921_original.png,experiment/gene_36class/edits/sample_921_edited.png,experiment/gene_36class/edits/sample_921_reversed.png,gene0,gene35,9.335421,0.004386
sample_922,experiment/gene_36class/edits/sample_922_original.png,experiment/gene_36class/edits/sample_922_edited.png,experiment/gene_36class/edits/sample_922_reversed.png,gene0,gene35,7.531750,0.002506
sample_923,experiment/gene_36class/edits/sample_923_original.png,experiment/gene_36class/edits/sample_923_edited.png,experiment/gene_36class/edits/sample_923_reversed.png,gene0,gene35,8.207663,0.003427
sample_924,experiment/gene_36class/edits/sample_924_original.png,experiment/gene_36class/edits/sample_924_edited.png,experiment/gene_36class/edits/sample_924_reversed.png,gene0,gene35,7.378313,0.003091
sample_925,experiment/gene_36class/edits/sample_925_original.png,experiment/gene_36class/edits/sample_925_edited.png,experiment/gene_36class/edits/sample_925_reversed.png,gene0,gene35,7.300475,0.005584
sample_926,experiment/gene_36class/edits/sample_926_original.png,experiment/gene_36class/edits/sample_926_edited.png,experiment/gene_36class/edits/sample_926_reversed.png,gene0,gene35,8.954497,0.004750
sample_927,experiment/gene_36class/edits/sample_927_original.png,experiment/gene_36class/edits/sample_927_edited.png,experiment/gene_36class/edits/sample_927_reversed.png,gene0,gene35,8.667962,0.003203
sample_928,experiment/gene_36class/edits/sample_928_original.png,experiment/gene_36class/edits/sample_928_edited.png,experiment/gene_36class/edits/sample_928_reversed.png,gene0,gene35,7.325070,0.004248
sample_929,experiment/gene_36class/edits/sample_929_original.png,experiment/gene_36class/edits/sample_929_edited.png,experiment/gene_36class/edits/sample_929_reversed.png,gene0,gene35,7.444685,0.002506
sample_930,experiment/gene_36class/edits/sample_930_original.png,experiment/gene_36class/edits/sample_930_edited.png,experiment/gene_36class/edits/sample_930_reversed.png,gene0,gene35,8.738256,0.002995
sample_931,experiment/gene_36class/edits/sample_931_original.png,experiment/gene_36class/edits/sample_931_edited.png,experiment/gene_36class/edits/sample_931_reversed.png,gene0,gene35,7.422368,0.003856
sample_932,experiment/gene_36class/edits/sample_932_original.png,experiment/gene_36class/edits/sample_932_edited.png,experiment/gene_36class/edits/sample_932_reversed.png,gene0,gene35,8.098141,0.003240
sample_933,experiment/gene_36class/edits/sample_933_original.png,experiment/gene_36class/edits/sample_933_edited.png,experiment/gene_36class/edits/sample_933_reversed.png,gene0,gene35,7.974438,0.002759
sample_934,experiment/gene_36class/edits/sample_934_original.png,experiment/gene_36class/edits/sample_934_edited.png,experiment/gene_36class/edits/sample_934_reversed.png,gene0,gene35,7.943850,0.003819
sample_935,experiment/gene_36class/edits/sample_935_original.png,experiment/gene_36class/edits/sample_935_edited.png,experiment/gene_36class/edits/sample_935_reversed.png,gene0,gene35,7.431068,0.003267
sample_936,experiment/gene_36class/edits/sample_936_original.png,experiment/gene_36class/edits/sample_936_edited.png,experiment/gene_36class/edits/sample_936_reversed.png,gene0,gene35,8.263897,0.004002
sample_937,experiment/gene_36class/edits/sample_937_original.png,experiment/gene_36class/edits/sample_937_edited.png,experiment/gene_36class/edits/sample_937_reversed.png,gene0,gene35,7.535135,0.005637
sample_938,experiment/gene_36class/edits/sample_938_original.png,experiment/gene_36class/edits/sample_938_edited.png,experiment/gene_36class/edits/sample_938_reversed.png,gene0,gene35,9.161386,0.003672
sample_939,experiment/gene_36class/edits/sample_939_original.png,experiment/gene_36class/edits/sample_939_edited.png,experiment/gene_36class/edits/sample_939_reversed.png,gene0,gene35,8.140276,0.005123
sample_940,experiment/gene_36class/edits/sample_940_original.png,experiment/gene_36class/edits/sample_940_edited.png,experiment/gene_36class/edits/sample_940_reversed.png,gene0,gene35,8.184169,0.004600
sample_941,experiment/gene_36class/edits/sample_941_original.png,experiment/gene_36class/edits/sample_941_edited.png,experiment/gene_36class/edits/sample_941_reversed.png,gene0,gene35,7.900797,0.004029
sample_942,experiment/gene_36class/edits/sample_942_original.png,experiment/gene_36class/edits/sample_942_edited.png,experiment/gene_36class/edits/sample_942_reversed.png,gene0,gene35,7.997013,0.003686
sample_943,experiment/gene_36class/edits/sample_943_original.png,experiment/gene_36class/edits/sample_943_edited.png,experiment/gene_36class/edits/sample_943_reversed.png,gene0,gene35,8.359544,0.004779
sample_944,experiment/gene_36class/edits/sample_944_original.png,experiment/gene_36class/edits/sample_944_edited.png,experiment/gene_36class/edits/sample_944_reversed.png,gene0,gene35,8.444565,0.003751
sample_945,experiment/gene_36class/edits/sample_945_original.png,experiment/gene_36class/edits/sample_945_edited.png,experiment/gene_36class/edits/sample_945_reversed.png,gene0,gene35,6.975953,0.002875
sample_946,experiment/gene_36class/edits/sample_946_original.png,experiment/gene_36class/edits/sample_946_edited.png,experiment/gene_36class/edits/sample_946_reversed.png,gene0,gene35,7.950817,0.004158
sample_947,experiment/gene_36class/edits/sample_947_original.png,experiment/gene_36class/edits/sample_947_edited.png,experiment/gene_36class/edits/sample_947_reversed.png,gene0,gene35,7.905261,0.002620
sample_948,experiment/gene_36class/edits/sample_948_original.png,experiment/gene_36class/edits/sample_948_edited.png,experiment/gene_36class/edits/sample_948_reversed.png,gene0,gene35,7.734222,0.003557
sample_949,experiment/gene_36class/edits/sample_949_original.png,experiment/gene_36class/edits/sample_949_edited.png,experiment/gene_36class/edits/sample_949_reversed.png,gene0,gene35,7.373474,0.003796
sample_950,experiment/gene_36class/edits/sample_950_original.png,experiment/gene_36class/edits/sample_950_edited.png,experiment/gene_36class/edits/sample_950_reversed.png,gene0,gene35,6.708155,0.002633
sample_951,experiment/gene_36class/edits/sample_951_original.png,experiment/gene_36class/edits/sample_951_edited.png,experiment/gene_36class/edits/sample_951_reversed.png,gene0,gene35,8.458333,0.004403
sample_952,experiment/gene_36class/edits/sample_952_original.png,experiment/gene_36class/edits/sample_952_edited.png,experiment/gene_36class/edits/sample_952_reversed.png,gene0,gene35,6.667988,0.003733
sample_953,experiment/gene_36class/edits/sample_953_original.png,experiment/gene_36class/edits/sample_953_edited.png,experiment/gene_36class/edits/sample_953_reversed.png,gene0,gene35,7.918895,0.004614
sample_954,experiment/gene_36class/edits/sample_954_original.png,experiment/gene_36class/edits/sample_954_edited.png,experiment/gene_36class/edits/sample_954_reversed.png,gene0,gene35,8.422346,0.004349
sample_955,experiment/gene_36class/edits/sample_955_original.png,experiment/gene_36class/edits/sample_955_edited.png,experiment/gene_36class/edits/sample_955_reversed.png,gene0,gene35,7.641381,0.003826
sample_956,experiment/gene_36class/edits/sample_956_original.png,experiment/gene_36class/edits/sample_956_edited.png,experiment/gene_36class/edits/sample_956_reversed.png,gene0,gene35,8.559624,0.004057
sample_957,experiment/gene_36class/edits/sample_957_original.png,experiment/gene_36class/edits/sample_957_edited.png,experiment/gene_36class/edits/sample_957_reversed.png,gene0,gene35,6.971590,0.002207
sample_958,experiment/gene_36class/edits/sample_958_original.png,experiment/gene_36class/edits/sample_958_edited.png,experiment/gene_36class/edits/sample_958_reversed.png,gene0,gene35,7.637642,0.004010
sample_959,experiment/gene_36class/edits/sample_959_original.png,experiment/gene_36class/edits/sample_959_edited.png,experiment/gene_36class/edits/sample_959_reversed.png,gene0,gene35,8.150537,0.002619
sample_960,experiment/gene_36class/edits/sample_960_original.png,experiment/gene_36class/edits/sample_960_edited.png,experiment/gene_36class/edits/sample_960_reversed.png,gene0,gene35,8.380808,0.003070
sample_961,experiment/gene_36class/edits/sample_961_original.png,experiment/gene_36class/edits/sample_961_edited.png,experiment/gene_36class/edits/sample_961_reversed.png,gene0,gene35,7.287848,0.003015
sample_962,experiment/gene_36class/edits/sample_962_original.png,experiment/gene_36class/edits/sample_962_edited.png,experiment/gene_36class/edits/sample_962_reversed.png,gene0,gene35,9.259549,0.002780
sample_963,experiment/gene_36class/edits/sample_963_original.png,experiment/gene_36class/edits/sample_963_edited.png,experiment/gene_36class/edits/sample_963_reversed.png,gene0,gene35,9.354061,0.005430
sample_964,experiment/gene_36class/edits/sample_964_original.png,experiment/gene_36class/edits/sample_964_edited.png,experiment/gene_36class/edits/sample_964_reversed.png,gene0,gene35,8.300121,0.004706
sample_965,experiment/gene_36class/edits/sample_965_original.png,experiment/gene_36class/edits/sample_965_edited.png,experiment/gene_36class/edits/sample_965_reversed.png,gene0,gene35,8.356670,0.003987
sample_966,experiment/gene_36class/edits/sample_966_original.png,experiment/gene_36class/edits/sample_966_edited.png,experiment/gene_36class/edits/sample_966_reversed.png,gene0,gene35,7.708057,0.004368
sample_967,experiment/gene_36class/edits/sample_967_original.png,experiment/gene_36class/edits/sample_967_edited.png,experiment/gene_36class/edits/sample_967_reversed.png,gene0,gene35,8.937721,0.005064
sample_968,experiment/gene_36class/edits/sample_968_original.png,experiment/gene_36class/edits/sample_968_edited.png,experiment/gene_36class/edits/sample_968_reversed.png,gene0,gene35,8.698086,0.002979
sample_969,experiment/gene_36class/edits/sample_969_original.png,experiment/gene_36class/edits/sample_969_edited.png,experiment/gene_36class/edits/sample_969_reversed.png,gene0,gene35,7.472061,0.003468
sample_970,experiment/gene_36class/edits/sample_970_original.png,experiment/gene_36class/edits/sample_970_edited.png,experiment/gene_36class/edits/sample_970_reversed.png,gene0,gene35,8.394346,0.004558
sample_971,experiment/gene_36class/edits/sample_971_original.png,experiment/gene_36class/edits/sample_971_edited.png,experiment/gene_36class/edits/sample_971_reversed.png,gene0,gene35,7.443709,0.007225
sample_972,experiment/gene_36class/edits/sample_972_original.png,experiment/gene_36class/edits/sample_972_edited.png,experiment/gene_36class/edits/sample_972_reversed.png,gene0,gene35,8.438484,0.003277
sample_973,experiment/gene_36class/edits/sample_973_original.png,experiment/gene_36class/edits/sample_973_edited.png,experiment/gene_36class/edits/sample_973_reversed.png,gene0,gene35,8.056259,0.002990
sample_974,experiment/gene_36class/edits/sample_974_original.png,experiment/gene_36class/edits/sample_974_edited.png,experiment/gene_36class/edits/sample_974_reversed.png,gene0,gene35,6.497025,0.005285
sample_975,experiment/gene_36class/edits/sample_975_original.png,experiment/gene_36class/edits/sample_975_edited.png,experiment/gene_36class/edits/sample_975_reversed.png,gene0,gene35,8.198233,0.004915
sample_976,experiment/gene_36class/edits/sample_976_original.png,experiment/gene_36class/edits/sample_976_edited.png,experiment/gene_36class/edits/sample_976_reversed.png,gene0,gene35,7.515446,0.002833
sample_977,experiment/gene_36class/edits/sample_977_original.png,experiment/gene_36class/edits/sample_977_edited.png,experiment/gene_36class/edits/sample_977_reversed.png,gene0,gene35,8.301665,0.003439
sample_978,experiment/gene_36class/edits/sample_978_original.png,experiment/gene_36class/edits/sample_978_edited.png,experiment/gene_36class/edits/sample_978_reversed.png,gene0,gene35,8.589658,0.009612
sample_979,experiment/gene_36class/edits/sample_979_original.png,experiment/gene_36class/edits/sample_979_edited.png,experiment/gene_36class/edits/sample_979_reversed.png,gene0,gene35,8.380247,0.006267
sample_980,experiment/gene_36class/edits/sample_980_original.png,experiment/gene_36class/edits/sample_980_edited.png,experiment/gene_36class/edits/sample_980_reversed.png,gene0,gene35,6.912591,0.003623
sample_981,experiment/gene_36class/edits/sample_981_original.png,experiment/gene_36class/edits/sample_981_edited.png,experiment/gene_36class/edits/sample_981_reversed.png,gene0,gene35,7.356604,0.002328
sample_982,experiment/gene_36class/edits/sample_982_original.png,experiment/gene_36class/edits/sample_982_edited.png,experiment/gene_36class/edits/sample_982_reversed.png,gene0,gene35,8.897939,0.003172
sample_983,experiment/gene_36class/edits/sample_983_original.png,experiment/gene_36class/edits/sample_983_edited.png,experiment/gene_36class/edits/sample_983_reversed.png,gene0,gene35,7.756962,0.003814
sample_984,experiment/gene_36class/edits/sample_984_original.png,experiment/gene_36class/edits/sample_984_edited.png,experiment/gene_36class/edits/sample_984_reversed.png,gene0,gene35,9.003451,0.002313
sample_985,experiment/gene_36class/edits/sample_985_original.png,experiment/gene_36class/edits/sample_985_edited.png,experiment/gene_36class/edits/sample_985_reversed.png,gene0,gene35,7.825125,0.004762
sample_986,experiment/gene_36class/edits/sample_986_original.png,experiment/gene_36class/edits/sample_986_edited.png,experiment/gene_36class/edits/sample_986_reversed.png,gene0,gene35,7.999289,0.002772
sample_987,experiment/gene_36class/edits/sample_987_original.png,experiment/gene_36class/edits/sample_987_edited.png,experiment/gene_36class/edits/sample_987_reversed.png,gene0,gene35,7.278221,0.003533
sample_988,experiment/gene_36class/edits/sample_988_original.png,experiment/gene_36class/edits/sample_988_edited.png,experiment/gene_36class/edits/sample_988_reversed.png,gene0,gene35,8.039472,0.004474
sample_989,experiment/gene_36class/edits/sample_989_original.png,experiment/gene_36class/edits/sample_989_edited.png,experiment/gene_36class/edits/sample_989_reversed.png,gene0,gene35,7.949994,0.007015
sample_990,experiment/gene_36class/edits/sample_990_original.png,experiment/gene_36class/edits/sample_990_edited.png,experiment/gene_36class/edits/sample_990_reversed.png,gene0,gene35,8.753910,0.003423
sample_991,experiment/gene_36class/edits/sample_991_original.png,experiment/gene_36class/edits/sample_991_edited.png,experiment/gene_36class/edits/sample_991_reversed.png,gene0,gene35,8.327918,0.003561
sample_992,experiment/gene_36class/edits/sample_992_original.png,experiment/gene_36class/edits/sample_992_edited.png,experiment/gene_36class/edits/sample_992_reversed.png,gene0,gene35,7.300827,0.002779
sample_993,experiment/gene_36class/edits/sample_993_original.png,experiment/gene_36class/edits/sample_993_edited.png,experiment/gene_36class/edits/sample_993_reversed.png,gene0,gene35,8.106441,0.003956
sample_994,experiment/gene_36class/edits/sample_994_original.png,experiment/gene_36class/edits/sample_994_edited.png,experiment/gene_36class/edits/sample_994_reversed.png,gene0,gene35,8.595028,0.004541
sample_995,experiment/gene_36class/edits/sample_995_original.png,experiment/gene_36class/edits/sample_995_edited.png,experiment/gene_36class/edits/sample_995_reversed.png,gene0,gene35,8.617342,0.003540
sample_996,experiment/gene_36class/edits/sample_996_original.png,experiment/gene_36class/edits/sample_996_edited.png,experiment/gene_36class/edits/sample_996_reversed.png,gene0,gene35,9.723854,0.004648
sample_997,experiment/gene_36class/edits/sample_997_original.png,experiment/gene_36class/edits/sample_997_edited.png,experiment/gene_36class/edits/sample_997_reversed.png,gene0,gene35,8.355192,0.003598
sample_998,experiment/gene_36class/edits/sample_998_original.png,experiment/gene_36class/edits/sample_998_edited.png,experiment/gene_36class/edits/sample_998_reversed.png,gene0,gene35,7.705164,0.002667
sample_999,experiment/gene_36class/edits/sample_999_original.png,experiment/gene_36class/edits/sample_999_edited.png,experiment/gene_36class/edits/sample_999_reversed.png,gene0,gene35,7.064891,0.002790
sample_1000,experiment/gene_36class/edits/sample_1000_original.png,experiment/gene_36class/edits/sample_1000_edited.png,experiment/gene_36class/edits/sample_1000_reversed.png,gene0,gene35,8.353059,0.003070
sample_1001,experiment/gene_36class/edits/sample_1001_original.png,experiment/gene_36class/edits/sample_1001_edited.png,experiment/gene_36class/edits/sample_1001_reversed.png,gene0,gene35,7.873931,0.003063
sample_1002,experiment/gene_36class/edits/sample_1002_original.png,experiment/gene_36class/edits/sample_1002_edited.png,experiment/gene_36class/edits/sample_1002_reversed.png,gene0,gene35,6.887548,0.002643
sample_1003,experiment/gene_36class/edits/sample_1003_original.png,experiment/gene_36class/edits/sample_1003_edited.png,experiment/gene_36class/edits/sample_1003_reversed.png,gene0,gene35,7.515502,0.003771
sample_1004,experiment/gene_36class/edits/sample_1004_original.png,experiment/gene_36class/edits/sample_1004_edited.png,experiment/gene_36class/edits/sample_1004_reversed.png,gene0,gene35,8.249317,0.003072
sample_1005,experiment/gene_36class/edits/sample_1005_original.png,experiment/gene_36class/edits/sample_1005_edited.png,experiment/gene_36class/edits/sample_1005_reversed.png,gene0,gene35,8.429954,0.004050
sample_1006,experiment/gene_36class/edits/sample_1006_original.png,experiment/gene_36class/edits/sample_1006_edited.png,experiment/gene_36class/edits/sample_1006_reversed.png,gene0,gene35,8.430901,0.003545
sample_1007,experiment/gene_36class/edits/sample_1007_original.png,experiment/gene_36class/edits/sample_1007_edited.png,experiment/gene_36class/edits/sample_1007_reversed.png,gene0,gene35,7.852054,0.002862
sample_1008,experiment/gene_36class/edits/sample_1008_original.png,experiment/gene_36class/edits/sample_1008_edited.png,experiment/gene_36class/edits/sample_1008_reversed.png,gene0,gene35,8.824149,0.003837
sample_1009,experiment/gene_36class/edits/sample_1009_original.png,experiment/gene_36class/edits/sample_1009_edited.png,experiment/gene_36class/edits/sample_1009_reversed.png,gene0,gene35,7.399697,0.003281
sample_1010,experiment/gene_36class/edits/sample_1010_original.png,experiment/gene_36class/edits/sample_1010_edited.png,experiment/gene_36class/edits/sample_1010_reversed.png,gene0,gene35,6.938936,0.004513
sample_1011,experiment/gene_36class/edits/sample_1011_original.png,experiment/gene_36class/edits/sample_1011_edited.png,experiment/gene_36class/edits/sample_1011_reversed.png,gene0,gene35,8.920840,0.004825
sample_1012,experiment/gene_36class/edits/sample_1012_original.png,experiment/gene_36class/edits/sample_1012_edited.png,experiment/gene_36class/edits/sample_1012_reversed.png,gene0,gene35,8.944521,0.003002
sample_1013,experiment/gene_36class/edits/sample_1013_original.png,experiment/gene_36class/edits/sample_1013_edited.png,experiment/gene_36class/edits/sample_1013_reversed.png,gene0,gene35,8.085902,0.003785
sample_1014,experiment/gene_36class/edits/sample_1014_original.png,experiment/gene_36class/edits/sample_1014_edited.png,experiment/gene_36class/edits/sample_1014_reversed.png,gene0,gene35,7.631633,0.005836
sample_1015,experiment/gene_36class/edits/sample_1015_original.png,experiment/gene_36class/edits/sample_1015_edited.png,experiment/gene_36class/edits/sample_1015_reversed.png,gene0,gene35,9.335372,0.002915
